ID,revolutions,humidity,vibration,x1,x2,x3,x4,x5
6217,76.169,72.534,21.45,148.703,3.635,1.050114429,5801.716561,5261.181156
6218,76.168,72.534,21.45,148.702,3.634,1.050100642,5801.564224,5261.181156
6219,76.167,72.533,21.45,148.7,3.634,1.050101333,5801.411889,5261.036089
6220,76.166,72.533,21.45,148.699,3.633,1.050087546,5801.259556,5261.036089
6221,76.165,72.533,21.45,148.698,3.632,1.05007376,5801.107225,5261.036089
6222,76.165,72.533,21.45,148.698,3.632,1.05007376,5801.107225,5261.036089
6223,76.164,72.533,21.45,148.697,3.631,1.050059973,5800.954896,5261.036089
6224,76.163,72.533,21.44,148.696,3.63,1.050046186,5800.802569,5261.036089
6225,76.162,72.533,21.44,148.695,3.629,1.050032399,5800.650244,5261.036089
6226,76.161,72.533,21.44,148.694,3.628,1.050018612,5800.497921,5261.036089
6227,76.16,72.533,21.44,148.693,3.627,1.050004825,5800.3456,5261.036089
6228,76.159,72.533,21.44,148.692,3.626,1.049991039,5800.193281,5261.036089
6229,76.158,72.533,21.44,148.691,3.625,1.049977252,5800.040964,5261.036089
6230,76.157,72.533,21.44,148.69,3.624,1.049963465,5799.888649,5261.036089
6231,76.156,72.533,21.44,148.689,3.623,1.049949678,5799.736336,5261.036089
6232,76.155,72.532,21.44,148.687,3.623,1.049950367,5799.584025,5260.891024
6233,76.154,72.532,21.44,148.686,3.622,1.04993658,5799.431716,5260.891024
6234,76.153,72.532,21.44,148.685,3.621,1.049922793,5799.279409,5260.891024
6235,76.152,72.532,21.44,148.684,3.62,1.049909006,5799.127104,5260.891024
6236,76.151,72.532,21.44,148.683,3.619,1.049895219,5798.974801,5260.891024
6237,76.15,72.532,21.44,148.682,3.618,1.049881432,5798.8225,5260.891024
6238,76.149,72.532,21.44,148.681,3.617,1.049867645,5798.670201,5260.891024
6239,76.148,72.532,21.44,148.68,3.616,1.049853858,5798.517904,5260.891024
6240,76.147,72.532,21.44,148.679,3.615,1.049840071,5798.365609,5260.891024
6241,76.146,72.532,21.44,148.678,3.614,1.049826284,5798.213316,5260.891024
6242,76.145,72.532,21.44,148.677,3.613,1.049812497,5798.061025,5260.891024
6243,76.144,72.532,21.44,148.676,3.612,1.04979871,5797.908736,5260.891024
6244,76.143,72.532,21.44,148.675,3.611,1.049784923,5797.756449,5260.891024
6245,76.142,72.531,21.44,148.673,3.611,1.049785609,5797.604164,5260.745961
6246,76.141,72.531,21.44,148.672,3.61,1.049771822,5797.451881,5260.745961
6247,76.14,72.531,21.44,148.671,3.609,1.049758034,5797.2996,5260.745961
6248,76.139,72.531,21.44,148.67,3.608,1.049744247,5797.147321,5260.745961
6249,76.138,72.531,21.44,148.669,3.607,1.04973046,5796.995044,5260.745961
6250,76.137,72.531,21.44,148.668,3.606,1.049716673,5796.842769,5260.745961
6251,76.136,72.531,21.44,148.667,3.605,1.049702886,5796.690496,5260.745961
6252,76.136,72.531,21.44,148.667,3.605,1.049702886,5796.690496,5260.745961
6253,76.135,72.531,21.44,148.666,3.604,1.049689098,5796.538225,5260.745961
6254,76.134,72.531,21.44,148.665,3.603,1.049675311,5796.385956,5260.745961
6255,76.133,72.531,21.44,148.664,3.602,1.049661524,5796.233689,5260.745961
6256,76.132,72.531,21.44,148.663,3.601,1.049647737,5796.081424,5260.745961
6257,76.131,72.531,21.44,148.662,3.6,1.04963395,5795.929161,5260.745961
6258,76.13,72.53,21.44,148.66,3.6,1.049634634,5795.7769,5260.6009
6259,76.129,72.53,21.44,148.659,3.599,1.049620847,5795.624641,5260.6009
6260,76.128,72.53,21.44,148.658,3.598,1.049607059,5795.472384,5260.6009
6261,76.127,72.53,21.44,148.657,3.597,1.049593272,5795.320129,5260.6009
6262,76.126,72.53,21.44,148.656,3.596,1.049579484,5795.167876,5260.6009
6263,76.125,72.53,21.43,148.655,3.595,1.049565697,5795.015625,5260.6009
6264,76.124,72.53,21.43,148.654,3.594,1.04955191,5794.863376,5260.6009
6265,76.123,72.53,21.43,148.653,3.593,1.049538122,5794.711129,5260.6009
6266,76.122,72.53,21.43,148.652,3.592,1.049524335,5794.558884,5260.6009
6267,76.121,72.53,21.43,148.651,3.591,1.049510547,5794.406641,5260.6009
6268,76.12,72.53,21.43,148.65,3.59,1.04949676,5794.2544,5260.6009
6269,76.119,72.53,21.43,148.649,3.589,1.049482973,5794.102161,5260.6009
6270,76.118,72.53,21.43,148.648,3.588,1.049469185,5793.949924,5260.6009
6271,76.117,72.529,21.43,148.646,3.588,1.049469867,5793.797689,5260.455841
6272,76.116,72.529,21.43,148.645,3.587,1.04945608,5793.645456,5260.455841
6273,76.115,72.529,21.43,148.644,3.586,1.049442292,5793.493225,5260.455841
6274,76.114,72.529,21.43,148.643,3.585,1.049428504,5793.340996,5260.455841
6275,76.113,72.529,21.43,148.642,3.584,1.049414717,5793.188769,5260.455841
6276,76.112,72.529,21.43,148.641,3.583,1.049400929,5793.036544,5260.455841
6277,76.111,72.529,21.43,148.64,3.582,1.049387142,5792.884321,5260.455841
6278,76.11,72.529,21.43,148.639,3.581,1.049373354,5792.7321,5260.455841
6279,76.109,72.529,21.43,148.638,3.58,1.049359567,5792.579881,5260.455841
6280,76.108,72.529,21.43,148.637,3.579,1.049345779,5792.427664,5260.455841
6281,76.108,72.529,21.43,148.637,3.579,1.049345779,5792.427664,5260.455841
6282,76.107,72.529,21.43,148.636,3.578,1.049331991,5792.275449,5260.455841
6283,76.106,72.529,21.43,148.635,3.577,1.049318204,5792.123236,5260.455841
6284,76.105,72.528,21.43,148.633,3.577,1.049318884,5791.971025,5260.310784
6285,76.104,72.528,21.43,148.632,3.576,1.049305096,5791.818816,5260.310784
6286,76.103,72.528,21.43,148.631,3.575,1.049291308,5791.666609,5260.310784
6287,76.102,72.528,21.43,148.63,3.574,1.04927752,5791.514404,5260.310784
6288,76.101,72.528,21.43,148.629,3.573,1.049263733,5791.362201,5260.310784
6289,76.1,72.528,21.43,148.628,3.572,1.049249945,5791.21,5260.310784
6290,76.099,72.528,21.43,148.627,3.571,1.049236157,5791.057801,5260.310784
6291,76.098,72.528,21.43,148.626,3.57,1.049222369,5790.905604,5260.310784
6292,76.097,72.528,21.43,148.625,3.569,1.049208582,5790.753409,5260.310784
6293,76.096,72.528,21.43,148.624,3.568,1.049194794,5790.601216,5260.310784
6294,76.095,72.528,21.43,148.623,3.567,1.049181006,5790.449025,5260.310784
6295,76.094,72.528,21.43,148.622,3.566,1.049167218,5790.296836,5260.310784
6296,76.093,72.528,21.43,148.621,3.565,1.04915343,5790.144649,5260.310784
6297,76.092,72.528,21.43,148.62,3.564,1.049139643,5789.992464,5260.310784
6298,76.091,72.527,21.43,148.618,3.564,1.04914032,5789.840281,5260.165729
6299,76.09,72.527,21.43,148.617,3.563,1.049126532,5789.6881,5260.165729
6300,76.089,72.527,21.43,148.616,3.562,1.049112744,5789.535921,5260.165729
6301,76.088,72.527,21.43,148.615,3.561,1.049098956,5789.383744,5260.165729
6302,76.087,72.527,21.43,148.614,3.56,1.049085168,5789.231569,5260.165729
6303,76.086,72.527,21.42,148.613,3.559,1.04907138,5789.079396,5260.165729
6304,76.085,72.527,21.42,148.612,3.558,1.049057592,5788.927225,5260.165729
6305,76.084,72.527,21.42,148.611,3.557,1.049043804,5788.775056,5260.165729
6306,76.083,72.527,21.42,148.61,3.556,1.049030016,5788.622889,5260.165729
6307,76.082,72.527,21.42,148.609,3.555,1.049016228,5788.470724,5260.165729
6308,76.081,72.527,21.42,148.608,3.554,1.04900244,5788.318561,5260.165729
6309,76.08,72.527,21.42,148.607,3.553,1.048988653,5788.1664,5260.165729
6310,76.08,72.527,21.42,148.607,3.553,1.048988653,5788.1664,5260.165729
6311,76.079,72.526,21.42,148.605,3.553,1.048989328,5788.014241,5260.020676
6312,76.078,72.526,21.42,148.604,3.552,1.04897554,5787.862084,5260.020676
6313,76.077,72.526,21.42,148.603,3.551,1.048961752,5787.709929,5260.020676
6314,76.076,72.526,21.42,148.602,3.55,1.048947963,5787.557776,5260.020676
6315,76.075,72.526,21.42,148.601,3.549,1.048934175,5787.405625,5260.020676
6316,76.074,72.526,21.42,148.6,3.548,1.048920387,5787.253476,5260.020676
6317,76.073,72.526,21.42,148.599,3.547,1.048906599,5787.101329,5260.020676
6318,76.072,72.526,21.42,148.598,3.546,1.048892811,5786.949184,5260.020676
6319,76.071,72.526,21.42,148.597,3.545,1.048879023,5786.797041,5260.020676
6320,76.07,72.526,21.42,148.596,3.544,1.048865235,5786.6449,5260.020676
6321,76.069,72.526,21.42,148.595,3.543,1.048851446,5786.492761,5260.020676
6322,76.068,72.526,21.42,148.594,3.542,1.048837658,5786.340624,5260.020676
6323,76.067,72.526,21.42,148.593,3.541,1.04882387,5786.188489,5260.020676
6324,76.066,72.525,21.42,148.591,3.541,1.048824543,5786.036356,5259.875625
6325,76.065,72.525,21.42,148.59,3.54,1.048810755,5785.884225,5259.875625
6326,76.064,72.525,21.42,148.589,3.539,1.048796967,5785.732096,5259.875625
6327,76.063,72.525,21.42,148.588,3.538,1.048783178,5785.579969,5259.875625
6328,76.062,72.525,21.42,148.587,3.537,1.04876939,5785.427844,5259.875625
6329,76.061,72.525,21.42,148.586,3.536,1.048755602,5785.275721,5259.875625
6330,76.06,72.525,21.42,148.585,3.535,1.048741813,5785.1236,5259.875625
6331,76.059,72.525,21.42,148.584,3.534,1.048728025,5784.971481,5259.875625
6332,76.058,72.525,21.42,148.583,3.533,1.048714236,5784.819364,5259.875625
6333,76.057,72.525,21.42,148.582,3.532,1.048700448,5784.667249,5259.875625
6334,76.056,72.525,21.42,148.581,3.531,1.04868666,5784.515136,5259.875625
6335,76.055,72.525,21.42,148.58,3.53,1.048672871,5784.363025,5259.875625
6336,76.054,72.525,21.42,148.579,3.529,1.048659083,5784.210916,5259.875625
6337,76.053,72.524,21.42,148.577,3.529,1.048659754,5784.058809,5259.730576
6338,76.052,72.524,21.42,148.576,3.528,1.048645965,5783.906704,5259.730576
6339,76.051,72.524,21.42,148.575,3.527,1.048632177,5783.754601,5259.730576
6340,76.051,72.524,21.42,148.575,3.527,1.048632177,5783.754601,5259.730576
6341,76.05,72.524,21.42,148.574,3.526,1.048618388,5783.6025,5259.730576
6342,76.049,72.524,21.42,148.573,3.525,1.0486046,5783.450401,5259.730576
6343,76.048,72.524,21.42,148.572,3.524,1.048590811,5783.298304,5259.730576
6344,76.047,72.524,21.41,148.571,3.523,1.048577023,5783.146209,5259.730576
6345,76.046,72.524,21.41,148.57,3.522,1.048563234,5782.994116,5259.730576
6346,76.045,72.524,21.41,148.569,3.521,1.048549446,5782.842025,5259.730576
6347,76.044,72.524,21.41,148.568,3.52,1.048535657,5782.689936,5259.730576
6348,76.043,72.524,21.41,148.567,3.519,1.048521869,5782.537849,5259.730576
6349,76.042,72.524,21.41,148.566,3.518,1.04850808,5782.385764,5259.730576
6350,76.041,72.523,21.41,148.564,3.518,1.048508749,5782.233681,5259.585529
6351,76.04,72.523,21.41,148.563,3.517,1.04849496,5782.0816,5259.585529
6352,76.039,72.523,21.41,148.562,3.516,1.048481171,5781.929521,5259.585529
6353,76.038,72.523,21.41,148.561,3.515,1.048467383,5781.777444,5259.585529
6354,76.037,72.523,21.41,148.56,3.514,1.048453594,5781.625369,5259.585529
6355,76.036,72.523,21.41,148.559,3.513,1.048439805,5781.473296,5259.585529
6356,76.035,72.523,21.41,148.558,3.512,1.048426017,5781.321225,5259.585529
6357,76.034,72.523,21.41,148.557,3.511,1.048412228,5781.169156,5259.585529
6358,76.033,72.523,21.41,148.556,3.51,1.048398439,5781.017089,5259.585529
6359,76.032,72.523,21.41,148.555,3.509,1.04838465,5780.865024,5259.585529
6360,76.031,72.523,21.41,148.554,3.508,1.048370862,5780.712961,5259.585529
6361,76.03,72.523,21.41,148.553,3.507,1.048357073,5780.5609,5259.585529
6362,76.029,72.523,21.41,148.552,3.506,1.048343284,5780.408841,5259.585529
6363,76.028,72.522,21.41,148.55,3.506,1.048343951,5780.256784,5259.440484
6364,76.027,72.522,21.41,148.549,3.505,1.048330162,5780.104729,5259.440484
6365,76.026,72.522,21.41,148.548,3.504,1.048316373,5779.952676,5259.440484
6366,76.025,72.522,21.41,148.547,3.503,1.048302584,5779.800625,5259.440484
6367,76.024,72.522,21.41,148.546,3.502,1.048288795,5779.648576,5259.440484
6368,76.023,72.522,21.41,148.545,3.501,1.048275006,5779.496529,5259.440484
6369,76.023,72.522,21.41,148.545,3.501,1.048275006,5779.496529,5259.440484
6370,76.022,72.522,21.41,148.544,3.5,1.048261217,5779.344484,5259.440484
6371,76.021,72.522,21.41,148.543,3.499,1.048247428,5779.192441,5259.440484
6372,76.02,72.522,21.41,148.542,3.498,1.048233639,5779.0404,5259.440484
6373,76.019,72.522,21.41,148.541,3.497,1.048219851,5778.888361,5259.440484
6374,76.018,72.522,21.41,148.54,3.496,1.048206062,5778.736324,5259.440484
6375,76.017,72.522,21.41,148.539,3.495,1.048192273,5778.584289,5259.440484
6376,76.016,72.522,21.41,148.538,3.494,1.048178484,5778.432256,5259.440484
6377,76.015,72.521,21.41,148.536,3.494,1.048179148,5778.280225,5259.295441
6378,76.014,72.521,21.41,148.535,3.493,1.048165359,5778.128196,5259.295441
6379,76.013,72.521,21.41,148.534,3.492,1.04815157,5777.976169,5259.295441
6380,76.012,72.521,21.41,148.533,3.491,1.048137781,5777.824144,5259.295441
6381,76.011,72.521,21.41,148.532,3.49,1.048123992,5777.672121,5259.295441
6382,76.01,72.521,21.41,148.531,3.489,1.048110203,5777.5201,5259.295441
6383,76.009,72.521,21.41,148.53,3.488,1.048096413,5777.368081,5259.295441
6384,76.008,72.521,21.4,148.529,3.487,1.048082624,5777.216064,5259.295441
6385,76.007,72.521,21.4,148.528,3.486,1.048068835,5777.064049,5259.295441
6386,76.006,72.521,21.4,148.527,3.485,1.048055046,5776.912036,5259.295441
6387,76.005,72.521,21.4,148.526,3.484,1.048041257,5776.760025,5259.295441
6388,76.004,72.521,21.4,148.525,3.483,1.048027468,5776.608016,5259.295441
6389,76.003,72.521,21.4,148.524,3.482,1.048013679,5776.456009,5259.295441
6390,76.002,72.52,21.4,148.522,3.482,1.048014341,5776.304004,5259.1504
6391,76.001,72.52,21.4,148.521,3.481,1.048000552,5776.152001,5259.1504
6392,76.0,72.52,21.4,148.52,3.48,1.047986762,5776.0,5259.1504
6393,75.999,72.52,21.4,148.519,3.479,1.047972973,5775.848001,5259.1504
6394,75.998,72.52,21.4,148.518,3.478,1.047959184,5775.696004,5259.1504
6395,75.997,72.52,21.4,148.517,3.477,1.047945394,5775.544009,5259.1504
6396,75.996,72.52,21.4,148.516,3.476,1.047931605,5775.392016,5259.1504
6397,75.995,72.52,21.4,148.515,3.475,1.047917816,5775.240025,5259.1504
6398,75.994,72.52,21.4,148.514,3.474,1.047904026,5775.088036,5259.1504
6399,75.994,72.52,21.0,148.514,3.474,1.047904026,5775.088036,5259.1504
6400,75.993,72.52,21.0,148.513,3.473,1.047890237,5774.936049,5259.1504
6401,75.992,72.52,21.0,148.512,3.472,1.047876448,5774.784064,5259.1504
6402,75.991,72.52,21.0,148.511,3.471,1.047862659,5774.632081,5259.1504
6403,75.99,72.519,21.4,148.509,3.471,1.047863319,5774.4801,5259.005361
6404,75.989,72.519,21.4,148.508,3.47,1.047849529,5774.328121,5259.005361
6405,75.988,72.519,21.4,148.507,3.469,1.04783574,5774.176144,5259.005361
6406,75.987,72.519,21.4,148.506,3.468,1.04782195,5774.024169,5259.005361
6407,75.986,72.519,21.4,148.505,3.467,1.047808161,5773.872196,5259.005361
6408,75.985,72.519,21.4,148.504,3.466,1.047794371,5773.720225,5259.005361
6409,75.984,72.519,21.4,148.503,3.465,1.047780582,5773.568256,5259.005361
6410,75.983,72.519,21.4,148.502,3.464,1.047766792,5773.416289,5259.005361
6411,75.982,72.519,21.4,148.501,3.463,1.047753003,5773.264324,5259.005361
6412,75.981,72.519,21.4,148.5,3.462,1.047739213,5773.112361,5259.005361
6413,75.98,72.519,21.4,148.499,3.461,1.047725424,5772.9604,5259.005361
6414,75.979,72.519,21.4,148.498,3.46,1.047711634,5772.808441,5259.005361
6415,75.978,72.519,21.4,148.497,3.459,1.047697845,5772.656484,5259.005361
6416,75.977,72.518,21.4,148.495,3.459,1.047698502,5772.504529,5258.860324
6417,75.976,72.518,21.4,148.494,3.458,1.047684713,5772.352576,5258.860324
6418,75.975,72.518,21.4,148.493,3.457,1.047670923,5772.200625,5258.860324
6419,75.974,72.518,21.4,148.492,3.456,1.047657133,5772.048676,5258.860324
6420,75.973,72.518,21.4,148.491,3.455,1.047643344,5771.896729,5258.860324
6421,75.972,72.518,21.4,148.49,3.454,1.047629554,5771.744784,5258.860324
6422,75.971,72.518,21.4,148.489,3.453,1.047615764,5771.592841,5258.860324
6423,75.97,72.518,21.4,148.488,3.452,1.047601975,5771.4409,5258.860324
6424,75.969,72.518,21.39,148.487,3.451,1.047588185,5771.288961,5258.860324
6425,75.968,72.518,21.39,148.486,3.45,1.047574395,5771.137024,5258.860324
6426,75.967,72.518,21.39,148.485,3.449,1.047560606,5770.985089,5258.860324
6427,75.966,72.518,21.39,148.484,3.448,1.047546816,5770.833156,5258.860324
6428,75.966,72.518,21.39,148.484,3.448,1.047546816,5770.833156,5258.860324
6429,75.965,72.517,21.39,148.482,3.448,1.047547472,5770.681225,5258.715289
6430,75.964,72.517,21.39,148.481,3.447,1.047533682,5770.529296,5258.715289
6431,75.963,72.517,21.39,148.48,3.446,1.047519892,5770.377369,5258.715289
6432,75.962,72.517,21.39,148.479,3.445,1.047506102,5770.225444,5258.715289
6433,75.961,72.517,21.39,148.478,3.444,1.047492312,5770.073521,5258.715289
6434,75.96,72.517,21.39,148.477,3.443,1.047478522,5769.9216,5258.715289
6435,75.959,72.517,21.39,148.476,3.442,1.047464732,5769.769681,5258.715289
6436,75.958,72.517,21.39,148.475,3.441,1.047450943,5769.617764,5258.715289
6437,75.957,72.517,21.39,148.474,3.44,1.047437153,5769.465849,5258.715289
6438,75.956,72.517,21.39,148.473,3.439,1.047423363,5769.313936,5258.715289
6439,75.955,72.517,21.39,148.472,3.438,1.047409573,5769.162025,5258.715289
6440,75.954,72.517,21.39,148.471,3.437,1.047395783,5769.010116,5258.715289
6441,75.953,72.517,21.39,148.47,3.436,1.047381993,5768.858209,5258.715289
6442,75.952,72.516,21.39,148.468,3.436,1.047382647,5768.706304,5258.570256
6443,75.951,72.516,21.39,148.467,3.435,1.047368857,5768.554401,5258.570256
6444,75.95,72.516,21.39,148.466,3.434,1.047355066,5768.4025,5258.570256
6445,75.949,72.516,21.39,148.465,3.433,1.047341276,5768.250601,5258.570256
6446,75.948,72.516,21.39,148.464,3.432,1.047327486,5768.098704,5258.570256
6447,75.947,72.516,21.39,148.463,3.431,1.047313696,5767.946809,5258.570256
6448,75.946,72.516,21.39,148.462,3.43,1.047299906,5767.794916,5258.570256
6449,75.945,72.516,21.39,148.461,3.429,1.047286116,5767.643025,5258.570256
6450,75.944,72.516,21.39,148.46,3.428,1.047272326,5767.491136,5258.570256
6451,75.943,72.516,21.39,148.459,3.427,1.047258536,5767.339249,5258.570256
6452,75.942,72.516,21.39,148.458,3.426,1.047244746,5767.187364,5258.570256
6453,75.941,72.516,21.39,148.457,3.425,1.047230956,5767.035481,5258.570256
6454,75.94,72.516,21.39,148.456,3.424,1.047217166,5766.8836,5258.570256
6455,75.939,72.515,21.39,148.454,3.424,1.047217817,5766.731721,5258.425225
6456,75.938,72.515,21.39,148.453,3.423,1.047204027,5766.579844,5258.425225
6457,75.938,72.515,21.39,148.453,3.423,1.047204027,5766.579844,5258.425225
6458,75.937,72.515,21.39,148.452,3.422,1.047190237,5766.427969,5258.425225
6459,75.936,72.515,21.39,148.451,3.421,1.047176446,5766.276096,5258.425225
6460,75.935,72.515,21.39,148.45,3.42,1.047162656,5766.124225,5258.425225
6461,75.934,72.515,21.39,148.449,3.419,1.047148866,5765.972356,5258.425225
6462,75.933,72.515,21.39,148.448,3.418,1.047135076,5765.820489,5258.425225
6463,75.932,72.515,21.38,148.447,3.417,1.047121285,5765.668624,5258.425225
6464,75.931,72.515,21.38,148.446,3.416,1.047107495,5765.516761,5258.425225
6465,75.93,72.515,21.38,148.445,3.415,1.047093705,5765.3649,5258.425225
6466,75.929,72.515,21.38,148.444,3.414,1.047079915,5765.213041,5258.425225
6467,75.928,72.515,21.38,148.443,3.413,1.047066124,5765.061184,5258.425225
6468,75.927,72.515,21.38,148.442,3.412,1.047052334,5764.909329,5258.425225
6469,75.926,72.514,21.38,148.44,3.412,1.047052983,5764.757476,5258.280196
6470,75.925,72.514,21.38,148.439,3.411,1.047039192,5764.605625,5258.280196
6471,75.924,72.514,21.38,148.438,3.41,1.047025402,5764.453776,5258.280196
6472,75.923,72.514,21.38,148.437,3.409,1.047011612,5764.301929,5258.280196
6473,75.922,72.514,21.38,148.436,3.408,1.046997821,5764.150084,5258.280196
6474,75.921,72.514,21.38,148.435,3.407,1.046984031,5763.998241,5258.280196
6475,75.92,72.514,21.38,148.434,3.406,1.04697024,5763.8464,5258.280196
6476,75.919,72.514,21.38,148.433,3.405,1.04695645,5763.694561,5258.280196
6477,75.918,72.514,21.38,148.432,3.404,1.046942659,5763.542724,5258.280196
6478,75.917,72.514,21.38,148.431,3.403,1.046928869,5763.390889,5258.280196
6479,75.916,72.514,21.38,148.43,3.402,1.046915078,5763.239056,5258.280196
6480,75.915,72.514,21.38,148.429,3.401,1.046901288,5763.087225,5258.280196
6481,75.914,72.514,21.38,148.428,3.4,1.046887498,5762.935396,5258.280196
6482,75.913,72.513,21.38,148.426,3.4,1.046888144,5762.783569,5258.135169
6483,75.912,72.513,21.38,148.425,3.399,1.046874354,5762.631744,5258.135169
6484,75.911,72.513,21.38,148.424,3.398,1.046860563,5762.479921,5258.135169
6485,75.91,72.513,21.38,148.423,3.397,1.046846772,5762.3281,5258.135169
6486,75.909,72.513,21.38,148.422,3.396,1.046832982,5762.176281,5258.135169
6487,75.909,72.513,21.38,148.422,3.396,1.046832982,5762.176281,5258.135169
6488,75.908,72.513,21.38,148.421,3.395,1.046819191,5762.024464,5258.135169
6489,75.907,72.513,21.38,148.42,3.394,1.0468054,5761.872649,5258.135169
6490,75.906,72.513,21.38,148.419,3.393,1.04679161,5761.720836,5258.135169
6491,75.905,72.513,21.38,148.418,3.392,1.046777819,5761.569025,5258.135169
6492,75.904,72.513,21.38,148.417,3.391,1.046764029,5761.417216,5258.135169
6493,75.903,72.513,21.38,148.416,3.39,1.046750238,5761.265409,5258.135169
6494,75.902,72.513,21.38,148.415,3.389,1.046736447,5761.113604,5258.135169
6495,75.901,72.512,21.38,148.413,3.389,1.046737092,5760.961801,5257.990144
6496,75.9,72.512,21.38,148.412,3.388,1.046723301,5760.81,5257.990144
6497,75.899,72.512,21.38,148.411,3.387,1.04670951,5760.658201,5257.990144
6498,75.898,72.512,21.38,148.41,3.386,1.046695719,5760.506404,5257.990144
6499,75.897,72.512,21.38,148.409,3.385,1.046681929,5760.354609,5257.990144
6500,75.896,72.512,21.38,148.408,3.384,1.046668138,5760.202816,5257.990144
6501,75.895,72.512,21.38,148.407,3.383,1.046654347,5760.051025,5257.990144
6502,75.894,72.512,21.38,148.406,3.382,1.046640556,5759.899236,5257.990144
6503,75.893,72.512,21.38,148.405,3.381,1.046626765,5759.747449,5257.990144
6504,75.892,72.512,21.37,148.404,3.38,1.046612974,5759.595664,5257.990144
6505,75.891,72.512,21.37,148.403,3.379,1.046599184,5759.443881,5257.990144
6506,75.89,72.512,21.37,148.402,3.378,1.046585393,5759.2921,5257.990144
6507,75.889,72.512,21.37,148.401,3.377,1.046571602,5759.140321,5257.990144
6508,75.888,72.511,21.37,148.399,3.377,1.046572244,5758.988544,5257.845121
6509,75.887,72.511,21.37,148.398,3.376,1.046558453,5758.836769,5257.845121
6510,75.886,72.511,21.37,148.397,3.375,1.046544662,5758.684996,5257.845121
6511,75.885,72.511,21.37,148.396,3.374,1.046530871,5758.533225,5257.845121
6512,75.884,72.511,21.37,148.395,3.373,1.04651708,5758.381456,5257.845121
6513,75.883,72.511,21.37,148.394,3.372,1.046503289,5758.229689,5257.845121
6514,75.882,72.511,21.37,148.393,3.371,1.046489498,5758.077924,5257.845121
6515,75.882,72.511,21.37,148.393,3.371,1.046489498,5758.077924,5257.845121
6516,75.881,72.511,21.37,148.392,3.37,1.046475707,5757.926161,5257.845121
6517,75.88,72.511,21.37,148.391,3.369,1.046461916,5757.7744,5257.845121
6518,75.879,72.511,21.37,148.39,3.368,1.046448125,5757.622641,5257.845121
6519,75.878,72.511,21.37,148.389,3.367,1.046434334,5757.470884,5257.845121
6520,75.877,72.511,21.37,148.388,3.366,1.046420543,5757.319129,5257.845121
6521,75.876,72.51,21.37,148.386,3.366,1.046421183,5757.167376,5257.7001
6522,75.875,72.51,21.37,148.385,3.365,1.046407392,5757.015625,5257.7001
6523,75.874,72.51,21.37,148.384,3.364,1.046393601,5756.863876,5257.7001
6524,75.873,72.51,21.37,148.383,3.363,1.04637981,5756.712129,5257.7001
6525,75.872,72.51,21.37,148.382,3.362,1.046366018,5756.560384,5257.7001
6526,75.871,72.51,21.37,148.381,3.361,1.046352227,5756.408641,5257.7001
6527,75.87,72.51,21.37,148.38,3.36,1.046338436,5756.2569,5257.7001
6528,75.869,72.51,21.37,148.379,3.359,1.046324645,5756.105161,5257.7001
6529,75.868,72.51,21.37,148.378,3.358,1.046310854,5755.953424,5257.7001
6530,75.867,72.51,21.37,148.377,3.357,1.046297062,5755.801689,5257.7001
6531,75.866,72.51,21.37,148.376,3.356,1.046283271,5755.649956,5257.7001
6532,75.865,72.51,21.37,148.375,3.355,1.04626948,5755.498225,5257.7001
6533,75.864,72.51,21.37,148.374,3.354,1.046255689,5755.346496,5257.7001
6534,75.863,72.509,21.37,148.372,3.354,1.046256327,5755.194769,5257.555081
6535,75.862,72.509,21.37,148.371,3.353,1.046242535,5755.043044,5257.555081
6536,75.861,72.509,21.37,148.37,3.352,1.046228744,5754.891321,5257.555081
6537,75.86,72.509,21.37,148.369,3.351,1.046214953,5754.7396,5257.555081
6538,75.859,72.509,21.37,148.368,3.35,1.046201161,5754.587881,5257.555081
6539,75.858,72.509,21.37,148.367,3.349,1.04618737,5754.436164,5257.555081
6540,75.857,72.509,21.37,148.366,3.348,1.046173578,5754.284449,5257.555081
6541,75.856,72.509,21.37,148.365,3.347,1.046159787,5754.132736,5257.555081
6542,75.855,72.509,21.37,148.364,3.346,1.046145996,5753.981025,5257.555081
6543,75.855,72.509,21.36,148.364,3.346,1.046145996,5753.981025,5257.555081
6544,75.854,72.509,21.36,148.363,3.345,1.046132204,5753.829316,5257.555081
6545,75.853,72.509,21.36,148.362,3.344,1.046118413,5753.677609,5257.555081
6546,75.852,72.509,21.36,148.361,3.343,1.046104621,5753.525904,5257.555081
6547,75.851,72.509,21.36,148.36,3.342,1.04609083,5753.374201,5257.555081
6548,75.85,72.508,21.36,148.358,3.342,1.046091466,5753.2225,5257.410064
6549,75.849,72.508,21.36,148.357,3.341,1.046077674,5753.070801,5257.410064
6550,75.848,72.508,21.36,148.356,3.34,1.046063883,5752.919104,5257.410064
6551,75.847,72.508,21.36,148.355,3.339,1.046050091,5752.767409,5257.410064
6552,75.846,72.508,21.36,148.354,3.338,1.046036299,5752.615716,5257.410064
6553,75.845,72.508,21.36,148.353,3.337,1.046022508,5752.464025,5257.410064
6554,75.844,72.508,21.36,148.352,3.336,1.046008716,5752.312336,5257.410064
6555,75.843,72.508,21.36,148.351,3.335,1.045994925,5752.160649,5257.410064
6556,75.842,72.508,21.36,148.35,3.334,1.045981133,5752.008964,5257.410064
